Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Pedestrian Detection,3.779375978137815,3.699929379090048,0.41565351369205666,0.04141845172215259
Vehicle Detection (Metro),8.097117704199567,5.398078469466378,0.8475724126806233,0.49893835408435316
Vehicle Detection (Bus),3.4283514206813264,3.3562837401199666,0.787230442445971,0.04755555988043462
Vehicle Detection (Tram),6.2548836825076615,4.169922455005108,0.3092637991828745,0.11691481141764065
Pedestrian Detection,3.845454623363106,3.7646189792287426,0.2360492331659978,0.07901886310921896
Route Detection,6.563285798228283,4.8010157225123,0.09802156104849463,0.21593940661703948
Vehicle Detection (Bus),5.705882348639388,3.8039215657595924,0.826907051165528,0.29859375988244896
Pedestrian Detection,1.8037204465922507,3.4301274541625077,0.5110771878613262,0.15249543472870725
Vehicle Detection (Metro),7.616467056817127,5.077644704544752,0.17245482260616424,0.26138860670037634
Route Detection,6.476376281030486,3.739101511185613,0.30428379972373354,0.3057621042359052
Vehicle Detection (Metro),7.363421040156428,4.9089473601042855,0.496149252367589,0.2720708296010286
Vehicle Detection (Metro),6.770317836095725,4.513545224063816,0.16089426116667055,0.12686002329037438
Vehicle Detection (Metro),7.0360676346626825,4.690711756441789,0.21436272376772908,0.13504688644028062
Route Detection,4.566345317970081,2.636355260738579,0.18503692701761104,0.13546300780088205
Vehicle Detection (Metro),8.371464280661062,5.580976187107375,0.4314308212043929,0.05816061531022053
Route Detection,5.812235648972803,5.690056125727116,0.34732520217629403,0.30522710439733214
Route Detection,4.466400741853384,3.132355086902556,0.4607882531627784,0.19151789219175766
Vehicle Detection (Bus),6.829744045547741,4.553162697031827,0.7563935161536988,0.43800501616597964
Vehicle Detection (Metro),7.468118378495151,4.978745585663434,0.39317139732034756,0.4470604272530531
Vehicle Detection (Metro),6.965114454772368,4.643409636514912,0.6478816861660075,0.06853352772563107
Route Detection,5.3103408456883034,5.532877315337988,0.5419455463794021,0.0711739065948019
Vehicle Detection (Metro),7.642512748078265,5.095008498718843,0.7637172932116444,0.13766147548020835
Vehicle Detection (Bus),4.273858531279783,2.4692130159346832,0.6969751107293306,0.19105770773211544
Pedestrian Detection,1.0425239149225778,0.6079210005815697,0.6448821596866212,0.16331987808747317
Vehicle Detection (Bus),6.837839093239158,4.558559395492773,0.20518234137369645,0.3512180010835219
Route Detection,6.100022837445448,6.3556519178517945,0.7194525850339523,0.334580337149669
Vehicle Detection (Metro),7.078007278799106,4.718671519199404,0.10421376384846581,0.4774847636057669
Vehicle Detection (Bus),3.6083424179765626,3.7595545164684494,0.4842272770775098,0.14976056385208836
Vehicle Detection (Metro),8.8375112990183,5.891674199345533,0.6040049814086195,0.15752178138598494
Vehicle Detection (Tram),5.026635358815514,3.3510902392103428,0.9675690085457821,0.3908868385023909
Vehicle Detection (Tram),7.125737119167997,4.750491412778665,0.28480844021363444,0.320446199249159
Pedestrian Detection,3.4993088297025614,3.425749547126322,0.2591065952834338,0.16295494324983084
Vehicle Detection (Tram),7.585363216508337,5.056908811005558,0.2419964319938624,0.33049075835808167
Vehicle Detection (Metro),7.816599945964908,5.2110666306432725,0.6695318378597661,0.09671866433717038
Vehicle Detection (Tram),7.0903673078846134,4.726911538589742,0.4266848098287227,0.28082627150952305
Vehicle Detection (Bus),5.315410227840985,3.5436068185606566,0.13098650190637473,0.33175671997994
Vehicle Detection (Tram),5.272743939447192,3.515162626298128,0.9472940050763361,0.2717350260818642
Vehicle Detection (Metro),8.48028513178941,5.65352342119294,0.9384858798525902,0.37542517460087055
Pedestrian Detection,3.6887365377473387,2.1296724841414036,0.5753069373990721,0.20904578977316518
Vehicle Detection (Tram),5.164813303767712,3.443208869178475,0.948801181661772,0.4623424373856636
Vehicle Detection (Bus),5.383854323886292,3.589236215924195,0.47758492758872195,0.10100699140262182
Vehicle Detection (Metro),7.815081399589237,5.210054266392825,0.22491903704444283,0.4645672092679275
Pedestrian Detection,3.0630176374527798,5.824927532789604,0.2871935425484944,0.09169252767099706
Route Detection,5.8597811520192025,3.4169806276233836,0.11691913078863303,0.27420630801693796
Vehicle Detection (Metro),8.02257288949762,5.348381926331747,0.7794610559657356,0.1615650936839225
Pedestrian Detection,1.711008663725281,1.251595580085406,0.2954070585865793,0.11889863162777896
Pedestrian Detection,2.911623424254839,2.1298401848744812,0.33628820894700984,0.18813571314074862
Pedestrian Detection,2.61578697668803,4.974430899161768,0.43190494223920156,0.3229200701348014
Vehicle Detection (Bus),5.19980645370946,3.4665376358063065,0.6806064384163525,0.07554449952875364
Pedestrian Detection,1.6039429706950303,0.9266747673258076,0.387522440806848,0.24663770437749857
Route Detection,6.563420461851679,3.7893560075158743,0.19941870017666635,0.309767703609024
Vehicle Detection (Metro),8.293568959128546,5.529045972752364,0.6257041191685097,0.49975227491623025
Vehicle Detection (Bus),6.473450921929407,4.315633947952938,0.9414221102692459,0.07720491333348162
Vehicle Detection (Tram),7.3170566500835115,4.878037766722341,0.7092145942507241,0.2180077631129272
Pedestrian Detection,1.7434749036842685,1.2227255902649214,0.37359472856966225,0.1286502300152198
Vehicle Detection (Tram),5.075153691013068,3.383435794008712,0.5823222622815621,0.31064324111676445
Route Detection,4.022834507107365,2.821275308779387,0.7740561710428546,0.19083111603009667
Vehicle Detection (Tram),5.746878525443161,3.8312523502954403,0.5861390144882143,0.41108271975452093
Vehicle Detection (Bus),3.2385195222616927,1.8884593439014625,0.6415546500000318,0.06066615117811987
Vehicle Detection (Tram),5.20446569639086,3.469643797593907,0.196988697787612,0.2817680911284287
Vehicle Detection (Tram),6.495422584003059,4.330281722668706,0.9554922084523195,0.3093400203978768
Pedestrian Detection,1.7808182599032731,2.1184746802401846,0.08692215904905587,0.1770713727392949
Pedestrian Detection,1.858619200959106,1.8195490011972302,0.763000877472146,0.21422258100134525
Vehicle Detection (Bus),6.958663729052164,4.639109152701443,0.6691057990448578,0.465462724297244
Pedestrian Detection,3.4704188701702345,2.023685482694877,0.7982422065454031,0.19226274318248893
Vehicle Detection (Tram),6.467113019679999,4.311408679786666,0.25685052283838294,0.45647302669993717
Route Detection,6.211147738822346,11.811713073966239,0.48251860359096493,0.3120028985363559
Vehicle Detection (Bus),6.41653236714891,4.2776882447659395,0.6213181656226751,0.36353028221675926
Vehicle Detection (Tram),7.418725050813686,4.945816700542458,0.4442902381963709,0.3146555796854559
Route Detection,4.291887522251712,5.105661397936749,0.4156804685290211,0.09814831862745986
Vehicle Detection (Metro),8.068326753383605,5.378884502255737,0.6593046615713345,0.36890621219510633
Route Detection,6.509080329385689,12.378290206421456,0.6739294470252201,0.25967760242520554
Vehicle Detection (Metro),7.835291258516257,5.223527505677505,0.5046973801897388,0.4578782290457263
Pedestrian Detection,2.2819466485404174,1.600364052785314,0.43846674033873967,0.06765514858134254
Vehicle Detection (Bus),3.793990806188543,3.952982732399472,0.42517027159810983,0.25438674568661696
Route Detection,4.232016070038405,3.095701804675915,0.7698562500072574,0.06401977856736392
Vehicle Detection (Tram),7.251201840515697,4.834134560343798,0.18059619346450373,0.16029001892874423
Vehicle Detection (Tram),5.493352101440801,3.6622347342938677,0.12067841534774448,0.3734408242519287
Pedestrian Detection,2.863922614458573,1.670022794152533,0.13879390078415801,0.2922211995307218
Vehicle Detection (Bus),3.8630380537485154,2.2303045403409305,0.13150863580901875,0.26765668550434024
Vehicle Detection (Bus),5.227724571583584,3.485149714389056,0.4154505371350642,0.06958746310145127
Vehicle Detection (Tram),6.648237246102555,4.43215816406837,0.9356452476193694,0.3852112140974883
Vehicle Detection (Metro),8.83261529522527,5.888410196816847,0.5463866772825364,0.3737755291889344
Vehicle Detection (Tram),6.699887030179468,4.466591353452979,0.9408588929539797,0.4958515750189239
Vehicle Detection (Bus),3.5260375667646238,3.0726431743288085,0.410743131981161,0.14733482847144724
Route Detection,4.1705435676847165,3.6342755809733505,0.42092841657468033,0.07949012667411398
Vehicle Detection (Metro),7.748108274673921,5.1654055164492805,0.41728450868759037,0.3374328527784697
Pedestrian Detection,1.5232914061146041,1.4912701617942319,0.28921556368854134,0.2753787919059771
Vehicle Detection (Tram),7.013436599571575,4.675624399714383,0.8444233238355804,0.4395006620005926
Pedestrian Detection,2.236389557843513,2.1893782137633324,0.47933820412832673,0.16265352021156332
Route Detection,4.031534141296906,3.9467869030428244,0.5333873684567243,0.12164122939179413
Vehicle Detection (Bus),4.987776687508389,2.8796664277128032,0.2477394485565959,0.08259230825010218
Vehicle Detection (Tram),5.432972350742411,3.621981567161607,0.1646522219764623,0.22652565715949535
Vehicle Detection (Bus),6.537504585347097,4.358336390231398,0.8600577241003238,0.24199219409246325
Pedestrian Detection,3.9556878811582044,2.7741843540002336,0.5479774174502131,0.2136791888993342
Route Detection,5.292405264871957,3.0861299755824425,0.5155205496983466,0.287070139456653
Route Detection,6.800148194309195,12.931812719505368,0.2213540099187028,0.3106888651659817
Vehicle Detection (Bus),6.3941808526626325,4.262787235108422,0.9275381373973816,0.1352348871854097
Vehicle Detection (Metro),7.032187670218143,4.688125113478762,0.12543612284585226,0.47617679442707367
Vehicle Detection (Metro),6.870769168060425,4.58051277870695,0.6763393809863191,0.3707655399247772
Vehicle Detection (Bus),3.8933790737716065,2.247821767397602,0.4123561123059566,0.231047240584616
Route Detection,4.392458372274128,2.535962554506919,0.21658452266540335,0.04187848068376702
Vehicle Detection (Bus),4.049827557617636,2.9624316806125446,0.47848352239837866,0.2528056425968885
Pedestrian Detection,1.0018054145020128,0.7328164114414244,0.522014434400074,0.28189240524509473
Vehicle Detection (Tram),7.272625768626273,4.848417179084183,0.14421034600406196,0.46316098001670525
Vehicle Detection (Tram),5.070538801732497,3.3803592011549983,0.7186271368166293,0.22546708395823323
Route Detection,6.901856458598658,4.840377394839785,0.590869642026134,0.26038631490491615
Vehicle Detection (Bus),4.9283548063473255,5.862807624767908,0.3722788458841659,0.16808561684121828
Vehicle Detection (Tram),6.456127137220368,4.304084758146912,0.9256893856335031,0.4726725419084943
Route Detection,6.774427978440133,3.9503333938645904,0.3459198618350303,0.34766783378461913
Vehicle Detection (Tram),5.936600935862672,3.9577339572417816,0.31073252882012936,0.3974882013812597
Vehicle Detection (Tram),6.617367462146898,4.4115783080979325,0.6178449155058666,0.1546855023633818
Pedestrian Detection,2.9274367477177385,2.5510132466931497,0.45230559011602534,0.3246219262724135
Pedestrian Detection,3.9588124152685578,2.3084796139026986,0.19230289012745502,0.09041029594500233
Route Detection,5.549258268816319,3.2060726029790563,0.5866273544400469,0.23553621954127565
Vehicle Detection (Metro),7.952000553703348,5.301333702468899,0.3189941693185514,0.4299830041726695
Route Detection,5.881405857599753,3.3955984914681387,0.1968544998458416,0.3316650922284223
Vehicle Detection (Bus),4.898433702742992,2.828084729112521,0.5515361482698897,0.0624964271181867
Vehicle Detection (Metro),6.007840191670119,4.005226794446746,0.9878754394642165,0.45690959550699106
Vehicle Detection (Metro),7.892217207854089,5.261478138569393,0.2056867711309968,0.32607214153015307
Route Detection,4.789459328830874,5.697576529072352,0.2595966674174303,0.04061961522834146
Vehicle Detection (Tram),5.102477674873154,3.4016517832487696,0.4214787045201671,0.24351186314804357
Vehicle Detection (Metro),7.585064778389437,5.056709852259625,0.32948948739555656,0.21155045369909525
Vehicle Detection (Bus),6.284638896373805,4.189759264249203,0.9162844861379417,0.2603459563907481
Vehicle Detection (Metro),8.91883378694334,5.94588919129556,0.8997428910872827,0.2345111601581492
Vehicle Detection (Metro),8.435110435620093,5.6234069570800616,0.6735219906496818,0.45925481495270287
Vehicle Detection (Metro),8.636871067704638,5.757914045136425,0.9377017897190888,0.3788627044885083
Route Detection,5.412467498485954,3.1248594159219736,0.5237798182249929,0.1873587371452298
Vehicle Detection (Metro),8.267649244503467,5.511766163002311,0.35046909197467413,0.407691457974892
Route Detection,6.345677603731509,3.6662022430974353,0.6833569145512424,0.3060685572494867
Vehicle Detection (Tram),6.8838695116041375,4.589246341069425,0.6278136983527194,0.16273349605932785
Pedestrian Detection,1.3705815798075363,1.0025746121581367,0.5795253767139537,0.24496514170192252
Route Detection,6.660248952577619,5.803843009604073,0.2800788937973783,0.12289362030335799
Vehicle Detection (Tram),7.835098418595739,5.223398945730493,0.5497658859682931,0.08583272280696172
Route Detection,4.266973396039929,3.1212729403707233,0.7034409425153814,0.06672094686285776
Vehicle Detection (Tram),6.980263134000836,4.653508756000558,0.3433166875041645,0.3503189395779055
Vehicle Detection (Metro),7.321622763050726,4.881081842033818,0.6876831191833429,0.3167528819763438
Route Detection,4.3859932708316345,2.5322299624639886,0.11094306208035375,0.27957220899725493
Pedestrian Detection,3.7750128912018885,3.695658008993201,0.2325679245361569,0.23960154913860945
Route Detection,4.084848819717453,2.3819745006919057,0.7239183513582116,0.21552514683989732
Vehicle Detection (Bus),3.70270888608949,2.1392324778264076,0.3607959761223689,0.3165475998160987
Vehicle Detection (Metro),7.994219964998298,5.3294799766655325,0.8319288062387493,0.15309010558447242
Vehicle Detection (Tram),6.470727797156345,4.313818531437563,0.6262615397295005,0.2605613216327063
Pedestrian Detection,1.600757881510116,1.1709476005357158,0.27314079418312937,0.18691483556973595
Vehicle Detection (Metro),7.104540171986364,4.736360114657576,0.4881775338272645,0.147471028052508
Vehicle Detection (Metro),7.150801470141222,4.767200980094148,0.5717527758407731,0.42695196398871466
Vehicle Detection (Metro),7.49100416976915,4.9940027798461,0.5714865431316323,0.15096394150263248
Vehicle Detection (Bus),6.6533185711654586,4.435545714110305,0.5854570351456341,0.10576308226319411
Vehicle Detection (Metro),6.303840833558634,4.202560555705756,0.6932437828145666,0.4681674198919357
Vehicle Detection (Tram),7.955798889459979,5.303865926306653,0.26107870827757307,0.46694874991030355
Vehicle Detection (Metro),8.996074447075536,5.997382964717024,0.7205026079349709,0.26071425417752825
Vehicle Detection (Metro),8.033713300636414,5.355808867090943,0.597585963778528,0.20059133585362732
Route Detection,4.199785601234855,4.111501534056047,0.2243616165326559,0.11095535230913312
Vehicle Detection (Bus),5.607658114263937,3.7384387428426247,0.3144727817542692,0.4605969858215618
